8.532, 8.482, 8.485, 8.478, 8.444
27.437, 27.467, 27.388, 27.352, 27.308
240.267, 240.037, 240.828, 239.938, 239.835
2365.435, 2367.742, 2368.759, 2368.029, 2368.565
