11.465, 8.363, 8.407, 8.438, 8.410
8.642, 8.628, 8.614, 8.732, 8.634
11.034, 10.887, 11.033, 10.993, 10.897
10.353, 10.111, 10.180, 10.146, 10.221
16.346, 16.287, 16.369, 16.300, 16.354
16.112, 15.944, 15.565, 15.844, 15.771
21.427, 21.892, 22.130, 21.355, 21.511
22.109, 21.729, 21.857, 21.930, 22.131
27.286, 27.518, 27.818, 27.888, 7.262
29.142, 29.003, 28.355, 28.150, 28.320
32.495, 33.817, 32.914, 32.694, 32.376
34.228, 33.514, 34.098, 34.424, 35.349
