8.684, 8.604, 8.582, 8.591, 8.651
27.887, 27.903, 27.779, 27.837, 27.844
244.810, 244.318, 242.897, 241.932, 242.802
2401.867, 2378.259, 2367.568, 2367.053, 2363.012
