8.707, 8.600, 8.543, 8.553, 8.529
27.711, 27.671, 27.722, 27.709, 27.773
243.174, 243.354, 243.416, 243.163, 243.340
2395.926, 2389.045, 2391.557, 2393.728, 2390.059
